金额,商品,支付时间,地点,商品大类,商品二级类
3.0,70g乖媳妇野山泡椒凤爪,2017/12/3 18:50,D,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/12/3 18:52,D,饮料,碳酸饮料
5.5,480ml小茗同学冷泡青柠红茶,2017/12/3 18:56,D,饮料,茶饮料
6.0,红牛,2017/12/3 18:56,D,饮料,功能饮料
3.5,东鹏特饮,2017/12/3 19:11,D,饮料,功能饮料
3.5,雪碧,2017/12/3 19:11,D,饮料,碳酸饮料
3.5,东鹏特饮,2017/12/3 19:31,D,饮料,功能饮料
3.0,统一冰红茶,2017/12/3 20:02,D,饮料,茶饮料
6.0,86g合味道海鲜风味,2017/12/3 20:35,D,非饮料,方便速食
2.5,30g无穷农场盐_鸡蛋,2017/12/3 20:37,D,非饮料,肉干/豆制品/蛋
3.5,冰糖雪梨,2017/12/3 20:54,D,饮料,果蔬饮料
2.0,怡宝纯净水,2017/12/3 20:55,D,饮料,水
3.0,可口可乐330ml,2017/12/3 20:58,D,饮料,碳酸饮料
3.0,统一绿茶,2017/12/3 20:59,D,饮料,茶饮料
3.5,雪碧,2017/12/3 20:59,D,饮料,碳酸饮料
4.5,脉动,2017/12/3 21:01,D,饮料,功能饮料
4.5,脉动,2017/12/3 21:07,D,饮料,功能饮料
3.0,统一绿茶,2017/12/3 21:18,D,饮料,茶饮料
4.5,脉动,2017/12/3 21:22,D,饮料,功能饮料
6.0,红牛,2017/12/3 21:37,D,饮料,功能饮料
3.0,雪碧（500ml）,2017/12/3 22:14,D,饮料,碳酸饮料
3.0,可口可乐最新款,2017/12/3 22:20,D,饮料,碳酸饮料
4.0,150g健能酸奶原味,2017/12/3 22:52,D,饮料,乳制品
6.0,86g合味道海鲜风味,2017/12/3 23:04,D,非饮料,方便速食
3.0,可口可乐最新款,2017/12/3 23:05,D,饮料,碳酸饮料
3.0,雪碧最新款,2017/12/3 23:06,D,饮料,碳酸饮料
2.0,怡宝纯净水,2017/12/3 23:12,D,饮料,水
5.5,205g伊利安慕希原味,2017/12/3 23:17,D,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/12/3 23:39,D,非饮料,肉干/豆制品/蛋
4.5,55g奥利奥原味夹心饼干,2017/12/4 00:03,D,非饮料,饼干糕点
1.5,40g双汇玉米热狗肠,2017/12/4 00:19,D,非饮料,肉干/豆制品/蛋
2.0,双汇玉米热狗肠,2017/12/4 00:31,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/12/4 00:39,D,饮料,功能饮料
0.5,20g咪咪虾条马来西亚风味,2017/12/4 00:41,D,非饮料,膨化食品
0.8,20g马来西亚风味咪咪蟹味粒0219,2017/12/4 02:28,D,非饮料,膨化食品
1.5,40g双汇玉米热狗肠,2017/12/4 04:17,D,非饮料,肉干/豆制品/蛋
2.5,无穷农场盐_鸡蛋,2017/12/4 04:28,D,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/12/4 07:16,D,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧,2017/12/4 08:15,D,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/12/4 09:29,D,饮料,功能饮料
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/12/4 11:38,D,非饮料,饼干糕点
4.5,250ml燕塘甜牛奶,2017/12/4 12:20,D,饮料,乳制品
3.0,250ml维他柠檬茶,2017/12/4 12:23,D,饮料,茶饮料
3.5,600ml可口可乐,2017/12/4 13:16,D,饮料,碳酸饮料
3.0,可口可乐（500ml）,2017/12/4 13:39,D,饮料,碳酸饮料
5.0,145ml旺仔牛奶盒装,2017/12/4 14:23,D,饮料,乳制品
1.5,香豆干,2017/12/4 14:26,D,非饮料,肉干/豆制品/蛋
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/12/4 14:39,D,非饮料,饼干糕点
3.2,咪咪虾条马来西亚风味,2017/12/4 14:51,D,非饮料,膨化食品
4.0,阿萨姆煎茶奶绿,2017/12/4 15:49,D,饮料,茶饮料
4.0,20g马来西亚风味咪咪蟹味粒0219,2017/12/4 15:50,D,非饮料,膨化食品
4.0,阿萨姆奶茶,2017/12/4 15:52,D,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/4 16:17,D,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/12/4 16:42,D,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/12/4 17:03,D,非饮料,肉干/豆制品/蛋
4.0,王老吉（500ml）,2017/12/4 17:22,D,饮料,茶饮料
2.0,香脆肠,2017/12/4 17:23,D,非饮料,肉干/豆制品/蛋
7.0,80g马赛克香蕉片,2017/12/4 17:42,D,非饮料,蜜饯/果干
4.0,85g新麦潮北海道吐司,2017/12/4 17:45,D,非饮料,饼干糕点
3.5,600ml可口可乐,2017/12/4 17:54,D,饮料,碳酸饮料
3.0,250ml维他原味豆奶,2017/12/4 17:57,D,饮料,植物蛋白
3.5,东鹏特饮,2017/12/4 18:00,D,饮料,功能饮料
3.5,东鹏特饮,2017/12/4 18:22,D,饮料,功能饮料
3.5,东鹏特饮,2017/12/4 18:23,D,饮料,功能饮料
3.5,85g新麦潮手撕面包（提子味）,2017/12/4 18:33,D,非饮料,饼干糕点
2.0,怡宝纯净水,2017/12/4 18:55,D,饮料,水
2.0,怡宝纯净水,2017/12/4 19:00,D,饮料,水
3.0,熊字饼,2017/12/4 19:02,D,非饮料,饼干糕点
3.5,维他原味豆奶,2017/12/4 19:03,D,饮料,植物蛋白
2.5,伊利优酸乳,2017/12/4 19:03,D,饮料,乳制品
3.0,卫龙大面筋,2017/12/4 19:12,D,非饮料,肉干/豆制品/蛋
6.0,268ml雀巢咖啡丝滑拿铁,2017/12/4 19:16,D,饮料,咖啡
3.5,雪碧（500ml）,2017/12/4 19:21,D,饮料,碳酸饮料
4.0,脉动,2017/12/4 19:22,D,饮料,功能饮料
4.0,阿萨姆奶茶,2017/12/4 19:23,D,饮料,茶饮料
4.0,脉动,2017/12/4 19:24,D,饮料,功能饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/4 19:25,D,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/12/4 19:45,D,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/12/4 19:46,D,饮料,功能饮料
5.5,103g康师傅红烧牛肉面,2017/12/4 19:51,D,非饮料,方便速食
4.0,营养快线,2017/12/4 20:01,D,饮料,乳制品
3.0,维他柠檬茶,2017/12/4 20:02,D,饮料,茶饮料
5.5,480ml小茗同学冷泡青柠红茶,2017/12/4 20:05,D,饮料,茶饮料
2.5,13g无穷烤鸡小腿蜂蜜味,2017/12/4 20:07,D,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/4 20:10,D,非饮料,肉干/豆制品/蛋
3.5,统一绿茶,2017/12/4 20:11,D,饮料,茶饮料
4.0,营养快线,2017/12/4 20:26,D,饮料,乳制品
10.0,湘潭铺子(羽泉版),2017/12/4 20:29,D,非饮料,蜜饯/果干
3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/4 20:48,D,非饮料,饼干糕点
4.0,王老吉（500ml）,2017/12/4 20:48,D,饮料,茶饮料
4.5,50g上好佳田园薯片番茄味,2017/12/4 20:49,D,非饮料,膨化食品
3.5,果粒橙,2017/12/4 20:49,D,饮料,果蔬饮料
3.5,维他原味豆奶,2017/12/4 20:49,D,饮料,植物蛋白
6.5,250ml红牛,2017/12/4 20:53,D,饮料,功能饮料
4.5,250ml燕塘甜牛奶,2017/12/4 20:54,D,饮料,乳制品
3.5,统一绿茶,2017/12/4 21:10,D,饮料,茶饮料
15.0,口味王槟榔（红）,2017/12/4 21:18,D,非饮料,蜜饯/果干
4.5,250ml燕塘原味酸奶,2017/12/4 21:19,D,饮料,乳制品
1.5,40g双汇玉米热狗肠,2017/12/4 21:20,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/12/4 21:30,D,饮料,水
3.0,雪碧（500ml）,2017/12/4 21:33,D,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/12/4 21:34,D,饮料,茶饮料
3.5,乖媳妇野山椒风爪,2017/12/4 22:05,D,非饮料,肉干/豆制品/蛋
3.0,可口可乐（500ml）,2017/12/4 22:06,D,饮料,碳酸饮料
3.5,东鹏特饮,2017/12/4 22:11,D,饮料,功能饮料
2.5,雪碧330ml,2017/12/4 22:17,D,饮料,碳酸饮料
6.0,78g合味道杯面香菇炖鸡风味,2017/12/4 22:27,D,非饮料,方便速食
4.0,阿萨姆奶茶,2017/12/4 22:42,D,饮料,茶饮料
3.0,雪碧（500ml）,2017/12/4 22:43,D,饮料,碳酸饮料
6.5,430g泰奇八宝粥,2017/12/4 22:52,D,非饮料,方便速食
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/4 23:51,D,非饮料,肉干/豆制品/蛋
5.0,480ml小茗同学冷泡青柠红茶,2017/12/4 23:54,D,饮料,茶饮料
1.5,40g双汇玉米热狗肠,2017/12/5 00:04,D,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/12/5 00:05,D,饮料,茶饮料
1.0,香豆干,2017/12/5 00:24,D,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/12/5 00:25,D,饮料,茶饮料
3.0,可口可乐（500ml）,2017/12/5 00:27,D,饮料,碳酸饮料
3.6,10g卫龙亲嘴烧香辣味,2017/12/5 00:29,D,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/12/5 01:05,D,饮料,乳制品
3.5,东鹏特饮,2017/12/5 01:38,D,饮料,功能饮料
1.5,45g双汇泡面拍挡,2017/12/5 01:43,D,非饮料,肉干/豆制品/蛋
3.2,2g韩国海牌海苔,2017/12/5 01:59,D,非饮料,海味零食
2.5,伊利优酸乳,2017/12/5 02:06,D,饮料,乳制品
1.5,45g双汇泡面拍挡,2017/12/5 02:14,D,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/12/5 03:34,D,饮料,茶饮料
25.0,芙蓉王,2017/12/5 03:35,D,非饮料,香烟
5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/12/5 03:42,D,非饮料,饼干糕点
1.5,劲仔小鱼（麻辣味）,2017/12/5 03:45,D,非饮料,肉干/豆制品/蛋
5.0,85g统一老坛酸菜牛肉面,2017/12/5 04:40,D,非饮料,方便速食
2.0,怡宝纯净水,2017/12/5 04:47,D,饮料,水
1.0,香豆干,2017/12/5 04:50,D,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/12/5 04:51,D,非饮料,肉干/豆制品/蛋
3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/5 05:05,D,非饮料,饼干糕点
2.0,鸭翅,2017/12/5 05:05,D,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/12/5 05:39,D,饮料,茶饮料
3.0,果粒橙,2017/12/5 05:46,D,饮料,果蔬饮料
2.0,怡宝纯净水,2017/12/5 07:43,D,饮料,水
2.5,30g无穷农场盐_鸡蛋,2017/12/5 10:06,D,非饮料,肉干/豆制品/蛋
3.0,茉莉蜜茶,2017/12/5 10:18,D,饮料,茶饮料
3.5,统一冰红茶,2017/12/5 10:21,D,饮料,茶饮料
3.2,20g咪咪虾条马来西亚风味,2017/12/5 10:22,D,非饮料,膨化食品
4.0,阿萨姆奶茶,2017/12/5 11:24,D,饮料,茶饮料
3.0,统一绿茶,2017/12/5 11:27,D,饮料,茶饮料
3.0,统一冰红茶,2017/12/5 11:28,D,饮料,茶饮料
3.5,王老吉（罐）,2017/12/5 12:18,D,饮料,茶饮料
3.5,85g新麦潮手撕面包（提子味）,2017/12/5 12:19,D,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/12/5 12:19,D,饮料,茶饮料
3.5,85g新麦潮手撕面包（提子味）,2017/12/5 12:21,D,非饮料,饼干糕点
4.5,55g奥利奥原味夹心饼干,2017/12/5 12:22,D,非饮料,饼干糕点
3.5,250ml燕塘甜牛奶,2017/12/5 12:38,D,饮料,乳制品
3.0,雪碧最新款,2017/12/5 12:38,D,饮料,碳酸饮料
1.6,2g韩国海牌海苔,2017/12/5 12:40,D,非饮料,海味零食
3.0,雪碧最新款,2017/12/5 13:25,D,饮料,碳酸饮料
3.5,乖媳妇野山椒风爪,2017/12/5 13:43,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/12/5 13:52,D,饮料,水
2.4,20g咪咪虾条马来西亚风味,2017/12/5 14:00,D,非饮料,膨化食品
3.0,统一冰红茶,2017/12/5 14:10,D,饮料,茶饮料
3.5,冰糖雪梨,2017/12/5 14:17,D,饮料,果蔬饮料
6.5,70g乐事薯片黄瓜味,2017/12/5 14:19,D,非饮料,膨化食品
3.5,果粒橙,2017/12/5 14:42,D,饮料,果蔬饮料
3.2,咪咪虾条马来西亚风味,2017/12/5 14:47,D,非饮料,膨化食品
2.5,怡宝纯净水,2017/12/5 15:04,D,饮料,水
4.0,55g奥利奥原味芝士饼干,2017/12/5 15:09,D,非饮料,饼干糕点
2.5,伊利优酸乳,2017/12/5 15:16,D,饮料,乳制品
4.5,78g卫龙亲嘴语辣条,2017/12/5 15:42,D,非饮料,肉干/豆制品/蛋
4.0,王老吉（500ml）,2017/12/5 16:20,D,饮料,茶饮料
0.8,20g马来西亚风味咪咪蟹味粒0219,2017/12/5 16:26,D,非饮料,膨化食品
3.0,250ml维他奶巧克力味,2017/12/5 16:32,D,饮料,植物蛋白
2.5,芬达330ml,2017/12/5 16:32,D,饮料,碳酸饮料
1.8,32g卫龙亲嘴烧,2017/12/5 16:39,D,非饮料,肉干/豆制品/蛋
2.5,30g元朗小蛋卷,2017/12/5 16:40,D,非饮料,饼干糕点
3.5,600ml可口可乐,2017/12/5 16:46,D,饮料,碳酸饮料
4.0,王老吉（500ml）,2017/12/5 16:47,D,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/5 16:53,D,非饮料,肉干/豆制品/蛋
4.0,85g新麦潮北海道吐司,2017/12/5 16:54,D,非饮料,饼干糕点
3.5,果粒橙,2017/12/5 16:55,D,饮料,果蔬饮料
3.5,统一冰红茶,2017/12/5 17:13,D,饮料,茶饮料
4.0,营养快线,2017/12/5 17:40,D,饮料,乳制品
4.0,阿萨姆奶茶,2017/12/5 17:41,D,饮料,茶饮料
4.0,脉动,2017/12/5 17:42,D,饮料,功能饮料
7.0,150g洽洽原香瓜子,2017/12/5 17:49,D,非饮料,坚果炒货
5.0,145ml旺仔牛奶盒装,2017/12/5 18:21,D,饮料,乳制品
4.5,52g旺旺仙贝,2017/12/5 18:51,D,非饮料,膨化食品
3.5,王老吉（罐）,2017/12/5 18:58,D,饮料,茶饮料
4.0,脉动,2017/12/5 19:01,D,饮料,功能饮料
4.5,55g奥利奥原味芝士饼干,2017/12/5 19:03,D,非饮料,饼干糕点
2.5,30g无穷农场盐_鸡蛋,2017/12/5 19:19,D,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/12/5 19:24,D,饮料,果蔬饮料
3.0,卫龙大面筋,2017/12/5 19:57,D,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/12/5 20:01,D,非饮料,肉干/豆制品/蛋
1.0,小鱼仔,2017/12/5 20:03,D,非饮料,海味零食
3.0,可口可乐最新款,2017/12/5 20:07,D,饮料,碳酸饮料
3.0,250ml维他柠檬茶,2017/12/5 20:09,D,饮料,茶饮料
3.0,可口可乐最新款,2017/12/5 20:15,D,饮料,碳酸饮料
2.5,30g无穷农场盐_鸡蛋,2017/12/5 20:16,D,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/12/5 20:16,D,饮料,碳酸饮料
3.5,东鹏特饮,2017/12/5 20:20,D,饮料,功能饮料
4.0,银鹭八宝粥,2017/12/5 20:25,D,饮料,方便速食
4.5,250ML东鹏特饮,2017/12/5 20:28,D,饮料,功能饮料
3.0,果粒橙,2017/12/5 20:40,D,饮料,果蔬饮料
3.0,果粒橙,2017/12/5 20:41,D,饮料,果蔬饮料
4.0,营养快线,2017/12/5 20:42,D,饮料,乳制品
3.0,雪碧最新款,2017/12/5 20:45,D,饮料,碳酸饮料
4.5,68g好丽友巧克力派2枚,2017/12/5 20:47,D,非饮料,饼干糕点
4.0,银鹭八宝粥,2017/12/5 21:12,D,饮料,方便速食
4.0,阿萨姆奶茶,2017/12/5 21:13,D,饮料,茶饮料
5.0,85g统一老坛酸菜牛肉面,2017/12/5 21:31,D,非饮料,方便速食
6.0,雀巢咖啡,2017/12/5 21:37,D,饮料,咖啡
4.0,王老吉（500ml）,2017/12/5 21:50,D,饮料,茶饮料
3.0,雪碧（500ml）,2017/12/5 22:08,D,饮料,碳酸饮料
4.0,银鹭八宝粥,2017/12/5 22:09,D,饮料,方便速食
1.5,40g双汇玉米热狗肠,2017/12/5 22:27,D,非饮料,肉干/豆制品/蛋
5.5,480ml小茗同学冷泡青柠红茶,2017/12/5 22:56,D,饮料,茶饮料
5.5,85g统一老坛酸菜牛肉面,2017/12/5 23:14,D,非饮料,方便速食
0.8,20g咪咪虾条马来西亚风味,2017/12/5 23:20,D,非饮料,膨化食品
2.5,30g无穷农场盐_鸡蛋,2017/12/5 23:31,D,非饮料,肉干/豆制品/蛋
3.5,600ml可口可乐,2017/12/6 01:33,D,饮料,碳酸饮料
1.5,40g双汇玉米热狗肠,2017/12/6 01:44,D,非饮料,肉干/豆制品/蛋
4.5,180ml雀巢咖啡罐装,2017/12/6 02:01,D,饮料,咖啡
1.5,40g双汇玉米热狗肠,2017/12/6 04:40,D,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/12/6 07:51,D,饮料,碳酸饮料
4.5,180ml雀巢咖啡罐装,2017/12/6 08:50,D,饮料,咖啡
3.0,可口可乐最新款,2017/12/6 09:17,D,饮料,碳酸饮料
5.5,85g统一老坛酸菜牛肉面,2017/12/6 10:55,D,非饮料,方便速食
3.0,卫龙大面筋,2017/12/6 11:02,D,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/12/6 12:32,D,非饮料,肉干/豆制品/蛋
3.0,可口可乐（500ml）,2017/12/6 14:12,D,饮料,碳酸饮料
3.5,东鹏特饮,2017/12/6 14:22,D,饮料,功能饮料
3.0,雪碧最新款,2017/12/6 14:37,D,饮料,碳酸饮料
6.5,250ml红牛,2017/12/6 14:39,D,饮料,功能饮料
4.5,250ml燕塘红枣牛奶,2017/12/6 14:39,D,饮料,乳制品
2.5,伊利优酸乳,2017/12/6 14:39,D,饮料,乳制品
2.5,伊利优酸乳,2017/12/6 14:40,D,饮料,乳制品
0.8,20g咪咪虾条马来西亚风味,2017/12/6 14:59,D,非饮料,膨化食品
3.0,统一冰红茶,2017/12/6 15:11,D,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/12/6 15:31,D,饮料,植物蛋白
4.0,营养快线,2017/12/6 15:39,D,饮料,乳制品
6.0,86g合味道海鲜风味,2017/12/6 16:15,D,非饮料,方便速食
4.5,250ml燕塘甜牛奶,2017/12/6 17:39,D,饮料,乳制品
25.0,芙蓉王,2017/12/6 17:57,D,非饮料,香烟
2.5,145ml旺仔牛奶盒装,2017/12/6 18:21,D,饮料,乳制品
8.0,160g盼盼手撕面包,2017/12/6 18:42,D,非饮料,饼干糕点
1.6,2g韩国海牌海苔,2017/12/6 18:43,D,非饮料,海味零食
2.5,百事可乐330ml,2017/12/6 18:58,D,饮料,碳酸饮料
4.0,营养快线,2017/12/6 19:00,D,饮料,乳制品
1.8,10g卫龙亲嘴烧香辣味,2017/12/6 19:08,D,非饮料,肉干/豆制品/蛋
2.5,145ml旺仔牛奶盒装,2017/12/6 19:09,D,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/12/6 19:10,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/12/6 19:24,D,饮料,水
2.0,怡宝纯净水,2017/12/6 19:29,D,饮料,水
2.0,双汇玉米热狗肠,2017/12/6 19:31,D,非饮料,肉干/豆制品/蛋
2.5,250ml王老吉盒装,2017/12/6 19:36,D,饮料,茶饮料
2.0,怡宝纯净水,2017/12/6 19:41,D,饮料,水
3.5,东鹏特饮,2017/12/6 20:34,D,饮料,功能饮料
1.0,12g劲仔小鱼麻辣味,2017/12/6 20:42,D,非饮料,肉干/豆制品/蛋
3.0,40g双汇玉米热狗肠,2017/12/6 20:43,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/12/6 20:53,D,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/6 20:54,D,饮料,茶饮料
3.0,统一冰红茶,2017/12/6 20:55,D,饮料,茶饮料
10.0,口味王槟榔（绿）,2017/12/6 21:05,D,非饮料,蜜饯/果干
4.0,55g奥利奥原味芝士饼干,2017/12/6 21:11,D,非饮料,饼干糕点
4.0,王老吉（500ml）,2017/12/6 21:18,D,饮料,茶饮料
1.5,12g劲仔小鱼麻辣味,2017/12/6 21:19,D,非饮料,肉干/豆制品/蛋
25.0,芙蓉王,2017/12/6 21:40,D,非饮料,香烟
5.5,480ml小茗同学冷泡青柠红茶,2017/12/6 21:41,D,饮料,茶饮料
4.0,脉动,2017/12/6 23:01,D,饮料,功能饮料
4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/12/6 23:15,D,非饮料,膨化食品
3.0,熊字饼,2017/12/6 23:52,D,非饮料,饼干糕点
3.0,果粒橙,2017/12/6 23:59,D,饮料,果蔬饮料
1.0,小鱼仔,2017/12/7 00:03,D,非饮料,海味零食
3.0,统一绿茶,2017/12/7 01:07,D,饮料,茶饮料
4.0,营养快线,2017/12/7 01:08,D,饮料,乳制品
5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/12/7 01:27,D,非饮料,饼干糕点
5.5,85g统一老坛酸菜牛肉面,2017/12/7 01:38,D,非饮料,方便速食
4.0,阿萨姆奶茶,2017/12/7 01:49,D,饮料,茶饮料
4.5,250ML东鹏特饮,2017/12/7 05:04,D,饮料,功能饮料
6.0,红牛,2017/12/7 05:04,D,饮料,功能饮料
3.0,250ml维他奶低糖原味,2017/12/7 07:37,D,饮料,植物蛋白
4.5,250ml燕塘红枣牛奶,2017/12/7 07:45,D,饮料,乳制品
4.5,65g卫龙亲嘴豆皮,2017/12/7 09:12,D,非饮料,肉干/豆制品/蛋
3.5,85g新麦潮手撕面包（提子味）,2017/12/7 09:37,D,非饮料,饼干糕点
2.0,怡宝纯净水,2017/12/7 09:52,D,饮料,水
3.0,统一冰红茶,2017/12/7 10:04,D,饮料,茶饮料
3.0,可口可乐（500ml）,2017/12/7 10:31,D,饮料,碳酸饮料
3.0,250ml维他奶巧克力味,2017/12/7 10:38,D,饮料,植物蛋白
2.0,85g新麦潮手撕面包（提子味）,2017/12/7 10:41,D,非饮料,饼干糕点
6.0,红牛,2017/12/7 11:00,D,饮料,功能饮料
3.5,东鹏特饮,2017/12/7 11:02,D,饮料,功能饮料
4.0,王老吉（500ml）,2017/12/7 11:12,D,饮料,茶饮料
3.5,东鹏特饮,2017/12/7 11:13,D,饮料,功能饮料
1.5,40g双汇玉米热狗肠,2017/12/7 12:11,D,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/12/7 12:18,D,饮料,碳酸饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/7 12:39,D,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/12/7 12:40,D,非饮料,肉干/豆制品/蛋
6.5,250ml红牛,2017/12/7 12:58,D,饮料,功能饮料
6.5,148g富甲一方紫薯仔,2017/12/7 14:11,D,非饮料,蜜饯/果干
6.0,红牛,2017/12/7 14:24,D,饮料,功能饮料
4.0,营养快线,2017/12/7 15:33,D,饮料,乳制品
3.0,熊字饼,2017/12/7 15:45,D,非饮料,饼干糕点
2.0,怡宝纯净水,2017/12/7 16:05,D,饮料,水
3.5,维他柠檬茶,2017/12/7 16:38,D,饮料,茶饮料
4.0,银鹭八宝粥,2017/12/7 16:38,D,饮料,方便速食
2.0,怡宝纯净水,2017/12/7 16:43,D,饮料,水
2.5,30g无穷农场盐_鸡蛋,2017/12/7 16:45,D,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/12/7 17:12,D,饮料,碳酸饮料
3.0,可口可乐（500ml）,2017/12/7 17:36,D,饮料,碳酸饮料
1.5,香豆干,2017/12/7 17:38,D,非饮料,肉干/豆制品/蛋
3.0,可口可乐（500ml）,2017/12/7 17:40,D,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/12/7 17:41,D,饮料,茶饮料
4.0,85g新麦潮北海道吐司,2017/12/7 17:57,D,非饮料,饼干糕点
2.0,怡宝纯净水,2017/12/7 18:03,D,饮料,水
2.0,怡宝纯净水,2017/12/7 18:05,D,饮料,水
4.0,阿萨姆奶茶,2017/12/7 18:16,D,饮料,茶饮料
2.0,怡宝纯净水,2017/12/7 18:25,D,饮料,水
3.0,果粒橙,2017/12/7 18:26,D,饮料,果蔬饮料
3.0,卫龙大面筋,2017/12/7 18:44,D,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/12/7 19:17,D,饮料,茶饮料
3.0,250ml维他柠檬茶,2017/12/7 19:18,D,饮料,茶饮料
4.0,阿萨姆奶茶,2017/12/7 19:37,D,饮料,茶饮料
5.0,220g宝丰龙龟苓膏,2017/12/7 19:49,D,非饮料,果冻/龟苓膏
4.5,250ml燕塘原味酸奶,2017/12/7 19:52,D,饮料,乳制品
6.5,148g富甲一方紫薯仔,2017/12/7 19:55,D,非饮料,蜜饯/果干
5.5,480ml小茗同学冷泡青柠红茶,2017/12/7 19:56,D,饮料,茶饮料
3.5,统一绿茶,2017/12/7 20:06,D,饮料,茶饮料
4.0,150g健能酸奶原味,2017/12/7 20:07,D,饮料,乳制品
3.0,统一冰红茶,2017/12/7 20:09,D,饮料,茶饮料
2.0,怡宝纯净水,2017/12/7 20:10,D,饮料,水
1.5,香豆干,2017/12/7 20:12,D,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/12/7 20:19,D,非饮料,肉干/豆制品/蛋
2.0,85g新麦潮手撕面包（提子味）,2017/12/7 20:21,D,非饮料,饼干糕点
4.5,78g卫龙亲嘴语辣条,2017/12/7 20:23,D,非饮料,肉干/豆制品/蛋
5.0,500ml统一阿萨姆奶茶,2017/12/7 20:30,D,饮料,茶饮料
3.5,600ml雪碧,2017/12/7 20:37,D,饮料,碳酸饮料
3.0,果粒橙,2017/12/7 20:37,D,饮料,果蔬饮料
4.0,冰糖雪梨,2017/12/7 21:10,D,饮料,果蔬饮料
4.0,阿萨姆奶茶,2017/12/7 21:16,D,饮料,茶饮料
3.5,统一绿茶,2017/12/7 21:18,D,饮料,茶饮料
4.0,营养快线,2017/12/7 21:19,D,饮料,乳制品
3.5,统一绿茶,2017/12/7 21:29,D,饮料,茶饮料
4.5,78g卫龙亲语,2017/12/7 21:39,D,非饮料,肉干/豆制品/蛋
4.5,65g卫龙亲嘴豆皮,2017/12/7 21:40,D,非饮料,肉干/豆制品/蛋
6.0,86g合味道海鲜风味,2017/12/7 21:45,D,非饮料,方便速食
4.0,150g健能酸奶原味,2017/12/7 21:49,D,饮料,乳制品
6.0,红牛,2017/12/7 21:52,D,饮料,功能饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/7 21:57,D,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/12/7 22:36,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/12/7 22:41,D,饮料,功能饮料
4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/12/7 23:34,D,饮料,果蔬饮料
