金额,商品,支付时间,地点,商品大类,商品二级类
5.0,500ml统一阿萨姆奶茶,2017/11/7 18:17,A,饮料,茶饮料
2.0,怡宝纯净水,2017/11/7 18:54,A,饮料,水
6.0,86g合味道海鲜风味,2017/11/7 19:27,A,非饮料,方便速食
2.0,怡宝纯净水,2017/11/7 20:43,A,饮料,水
3.5,东鹏特饮,2017/11/7 20:49,A,饮料,功能饮料
3.0,果粒橙,2017/11/7 22:11,A,饮料,果蔬饮料
6.0,红牛,2017/11/7 23:51,A,饮料,功能饮料
1.5,鸭翅,2017/11/8 03:54,A,非饮料,肉干/豆制品/蛋
12.5,100g*5瓶益力多,2017/11/8 08:46,A,饮料,乳制品
8.0,160g盼盼手撕面包,2017/11/8 08:46,A,非饮料,饼干糕点
5.5,103g康师傅红烧牛肉面,2017/11/8 09:36,A,非饮料,方便速食
4.5,40g呀土豆薯片滋香烤鸡味,2017/11/8 09:38,A,非饮料,膨化食品
4.0,脉动,2017/11/8 09:59,A,饮料,功能饮料
3.0,250ml维他原味豆奶,2017/11/8 10:34,A,饮料,植物蛋白
4.0,脉动,2017/11/8 12:03,A,饮料,功能饮料
3.0,统一绿茶,2017/11/8 12:22,A,饮料,茶饮料
1.6,2g韩国海牌海苔,2017/11/8 12:31,A,非饮料,海味零食
3.6,32g卫龙亲嘴烧红烧牛肉味,2017/11/8 12:32,A,非饮料,肉干/豆制品/蛋
7.0,80g马赛克香蕉片,2017/11/8 12:45,A,非饮料,蜜饯/果干
3.0,统一绿茶,2017/11/8 12:48,A,饮料,茶饮料
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/8 13:01,A,非饮料,饼干糕点
3.0,统一冰红茶,2017/11/8 14:02,A,饮料,茶饮料
6.5,100g果王咸柑桔罐装,2017/11/8 14:25,A,非饮料,蜜饯/果干
6.0,红牛,2017/11/8 14:33,A,饮料,功能饮料
1.2,10g卫龙亲嘴烧香辣味,2017/11/8 14:45,A,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/11/8 14:56,A,饮料,功能饮料
6.0,330ml伊利畅意乳酸菌原味,2017/11/8 15:04,A,饮料,乳制品
1.8,600ml雪碧,2017/11/8 15:10,A,饮料,碳酸饮料
1.6,20g咪咪虾条马来西亚风味,2017/11/8 15:37,A,非饮料,膨化食品
1.5,卫龙亲嘴烧红烧牛肉味,2017/11/8 15:37,A,非饮料,肉干/豆制品/蛋
3.6,32g卫龙亲嘴烧红烧牛肉味,2017/11/8 15:53,A,非饮料,肉干/豆制品/蛋
4.5,50g上好佳日式鱼果,2017/11/8 15:54,A,非饮料,膨化食品
4.0,阿萨姆奶茶,2017/11/8 15:55,A,饮料,茶饮料
4.0,营养快线,2017/11/8 15:56,A,饮料,乳制品
4.0,55g奥利奥原味芝士饼干,2017/11/8 16:11,A,非饮料,饼干糕点
4.0,银鹭八宝粥,2017/11/8 16:22,A,饮料,方便速食
4.5,68g好丽友蛋黄派2枚,2017/11/8 16:32,A,非饮料,饼干糕点
2.0,怡宝纯净水,2017/11/8 17:08,A,饮料,水
2.0,怡宝纯净水,2017/11/8 17:09,A,饮料,水
6.0,268ml雀巢咖啡丝滑拿铁,2017/11/8 17:11,A,饮料,咖啡
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/8 17:30,A,非饮料,饼干糕点
7.0,合味道（浓猪骨）,2017/11/8 17:41,A,非饮料,方便速食
3.5,东鹏特饮,2017/11/8 17:44,A,饮料,功能饮料
6.5,430g泰奇八宝粥,2017/11/8 18:10,A,非饮料,方便速食
2.0,怡宝,2017/11/8 18:13,A,饮料,水
2.0,怡宝纯净水,2017/11/8 18:45,A,饮料,水
4.0,银鹭八宝粥,2017/11/8 18:47,A,饮料,方便速食
5.5,500ML宝矿力,2017/11/8 19:21,A,饮料,功能饮料
4.0,85g新麦潮北海道吐司,2017/11/8 19:33,A,非饮料,饼干糕点
4.5,250ml燕塘甜牛奶,2017/11/8 19:36,A,饮料,乳制品
3.0,统一绿茶,2017/11/8 20:33,A,饮料,茶饮料
4.5,燕塘甜牛奶,2017/11/8 21:14,A,饮料,乳制品
4.0,银鹭八宝粥,2017/11/8 21:29,A,饮料,方便速食
4.0,阿萨姆奶茶,2017/11/8 21:36,A,饮料,茶饮料
3.5,东鹏特饮,2017/11/8 22:00,A,饮料,功能饮料
2.5,芬达330ml,2017/11/9 00:52,A,饮料,碳酸饮料
6.5,430g泰奇八宝粥,2017/11/9 08:00,A,非饮料,方便速食
6.5,70g乐事薯片黄瓜味,2017/11/9 09:08,A,非饮料,膨化食品
5.5,205g伊利安慕希原味,2017/11/9 09:26,A,饮料,乳制品
3.0,统一冰红茶,2017/11/9 09:37,A,饮料,茶饮料
4.5,52g旺旺仙贝,2017/11/9 10:05,A,非饮料,膨化食品
5.5,统一来一桶香辣老坛酸菜牛肉面,2017/11/9 10:22,A,非饮料,方便速食
4.0,新麦潮天然酵母面包,2017/11/9 10:42,A,非饮料,饼干糕点
4.0,营养快线,2017/11/9 10:46,A,饮料,乳制品
3.0,统一绿茶,2017/11/9 11:07,A,饮料,茶饮料
7.0,40g卫龙点心面黑椒牛排味,2017/11/9 12:06,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/11/9 12:14,A,饮料,茶饮料
3.6,32g卫龙亲嘴烧红烧牛肉味,2017/11/9 12:14,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他奶低糖原味,2017/11/9 13:19,A,饮料,植物蛋白
1.0,香豆干,2017/11/9 13:28,A,非饮料,肉干/豆制品/蛋
3.6,32g卫龙亲嘴烧,2017/11/9 13:50,A,非饮料,肉干/豆制品/蛋
5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/11/9 14:33,A,饮料,果蔬饮料
3.5,东鹏特饮,2017/11/9 14:33,A,饮料,功能饮料
4.5,250ml燕塘甜牛奶,2017/11/9 14:52,A,饮料,乳制品
2.5,145ml旺仔牛奶盒装,2017/11/9 15:44,A,饮料,乳制品
4.0,85g新麦潮北海道吐司,2017/11/9 15:51,A,非饮料,饼干糕点
2.0,伊利优酸乳,2017/11/9 15:57,A,饮料,乳制品
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/11/9 16:07,A,非饮料,饼干糕点
10.0,口味王槟榔（绿）,2017/11/9 16:16,A,非饮料,蜜饯/果干
6.0,红牛,2017/11/9 18:51,A,饮料,功能饮料
1.5,香豆干,2017/11/9 19:18,A,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/11/9 20:22,A,饮料,茶饮料
1.5,鸭翅,2017/11/9 20:53,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/11/9 22:15,A,饮料,水
2.0,怡宝纯净水,2017/11/10 08:21,A,饮料,水
2.0,怡宝纯净水,2017/11/10 09:45,A,饮料,水
3.0,统一冰红茶,2017/11/10 10:55,A,饮料,茶饮料
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/11/10 12:12,A,非饮料,饼干糕点
2.0,雪力矿泉水,2017/11/10 12:12,A,饮料,水
3.5,东鹏特饮,2017/11/10 12:38,A,饮料,功能饮料
3.0,250ml维他原味豆奶,2017/11/10 13:00,A,饮料,植物蛋白
5.0,110g顺宝九制话梅,2017/11/10 14:01,A,非饮料,蜜饯/果干
2.5,30g元朗小蛋卷,2017/11/10 14:09,A,非饮料,饼干糕点
4.0,王老吉（罐）,2017/11/10 14:18,A,饮料,茶饮料
1.0,香豆干,2017/11/10 14:47,A,非饮料,肉干/豆制品/蛋
6.0,480ml小茗同学冷泡溜溜哒茶,2017/11/10 15:32,A,饮料,茶饮料
4.0,营养快线,2017/11/10 15:57,A,饮料,乳制品
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/11/10 16:06,A,非饮料,饼干糕点
3.0,卫龙大面筋,2017/11/10 16:12,A,非饮料,肉干/豆制品/蛋
0.1,商品2,2017/11/10 16:58,A,饮料,其他
2.5,雪碧330ml,2017/11/10 17:01,A,饮料,碳酸饮料
4.0,王老吉（500ml）,2017/11/10 17:17,A,饮料,茶饮料
4.0,脉动,2017/11/10 17:41,A,饮料,功能饮料
3.0,卫龙大面筋,2017/11/10 18:47,A,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/11/10 22:19,A,饮料,功能饮料
4.0,脉动,2017/11/11 08:43,A,饮料,功能饮料
3.0,可口可乐最新款,2017/11/11 08:58,A,饮料,碳酸饮料
4.0,营养快线,2017/11/11 08:59,A,饮料,乳制品
6.5,250ml红牛,2017/11/11 09:01,A,饮料,功能饮料
12.5,益力多100g*5瓶,2017/11/11 09:01,A,饮料,乳制品
6.5,123gUFO炒面XO酱海鲜风味,2017/11/11 09:08,A,非饮料,方便速食
4.5,250ml燕塘原味酸奶,2017/11/11 09:09,A,饮料,乳制品
8.0,越南LIPO奶味面包干100g,2017/11/11 09:15,A,非饮料,饼干糕点
3.0,70g乖媳妇野山泡椒凤爪,2017/11/11 09:52,A,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/11/11 11:25,A,饮料,功能饮料
4.0,55g奥利奥原味芝士饼干,2017/11/11 12:28,A,非饮料,饼干糕点
5.5,70g乐事薯片（原味）,2017/11/11 13:10,A,非饮料,膨化食品
2.0,雪力矿泉水,2017/11/11 13:33,A,饮料,水
2.5,伊利优酸乳,2017/11/11 14:21,A,饮料,乳制品
3.0,果粒橙,2017/11/11 14:22,A,饮料,果蔬饮料
4.0,王老吉（500ml）,2017/11/11 15:05,A,饮料,茶饮料
10.0,225g味之不规则饼干芝士味,2017/11/11 15:07,A,非饮料,饼干糕点
4.5,78g卫龙亲嘴语辣条,2017/11/11 15:35,A,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/11/11 15:49,A,饮料,碳酸饮料
3.0,250ml维他原味豆奶,2017/11/11 16:12,A,饮料,植物蛋白
4.5,52g旺旺仙贝,2017/11/11 16:16,A,非饮料,膨化食品
4.5,68g好丽友巧克力派2枚,2017/11/11 16:25,A,非饮料,饼干糕点
6.0,红牛,2017/11/11 16:28,A,饮料,功能饮料
1.6,20g咪咪虾条马来西亚风味,2017/11/11 16:29,A,非饮料,膨化食品
6.5,91g徐福记凤梨酥,2017/11/11 16:29,A,非饮料,饼干糕点
2.0,145ml旺仔牛奶盒装,2017/11/11 16:32,A,饮料,乳制品
4.0,银鹭八宝粥,2017/11/11 17:24,A,饮料,方便速食
2.5,伊利优酸乳,2017/11/11 17:28,A,饮料,乳制品
2.0,怡宝,2017/11/11 17:46,A,饮料,水
3.0,雪碧（500ml）,2017/11/11 18:21,A,饮料,碳酸饮料
3.5,东鹏特饮,2017/11/11 18:33,A,饮料,功能饮料
5.0,110g顺宝九制话梅,2017/11/11 18:37,A,非饮料,蜜饯/果干
1.0,小鱼仔,2017/11/11 18:49,A,非饮料,海味零食
2.5,30g无穷农场盐_鸡蛋,2017/11/11 18:52,A,非饮料,肉干/豆制品/蛋
3.0,茉莉蜜茶,2017/11/11 18:54,A,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/11/11 19:08,A,饮料,植物蛋白
3.5,东鹏特饮,2017/11/11 19:20,A,饮料,功能饮料
3.0,冰糖雪梨,2017/11/11 19:34,A,饮料,果蔬饮料
2.0,怡宝矿泉水,2017/11/11 19:55,A,饮料,水
4.0,营养快线,2017/11/11 19:55,A,饮料,乳制品
4.0,营养快线,2017/11/11 19:56,A,饮料,乳制品
8.0,68g多力多玉米片爆香热辣味,2017/11/11 20:08,A,非饮料,膨化食品
3.0,统一绿茶,2017/11/11 20:17,A,饮料,茶饮料
2.0,鸭翅,2017/11/11 20:36,A,非饮料,肉干/豆制品/蛋
6.5,148g富甲一方紫薯仔,2017/11/11 21:21,A,非饮料,蜜饯/果干
6.5,91g徐福记凤梨酥,2017/11/11 21:26,A,非饮料,饼干糕点
6.5,117gUFO炒面铁板色拉鱿鱼风味,2017/11/11 21:27,A,非饮料,方便速食
3.5,东鹏特饮,2017/11/11 21:45,A,饮料,功能饮料
1.0,香豆干,2017/11/11 22:11,A,非饮料,肉干/豆制品/蛋
5.5,205g伊利安慕希原味,2017/11/12 08:31,A,饮料,乳制品
3.5,250ml燕塘甜牛奶,2017/11/12 08:31,A,饮料,乳制品
4.5,椰树牌椰汁,2017/11/12 08:59,A,饮料,植物蛋白
3.0,可口可乐（500ml）,2017/11/12 09:12,A,饮料,碳酸饮料
4.5,40g呀土豆薯片滋香烤鸡味,2017/11/12 10:53,A,非饮料,膨化食品
1.5,40g双汇玉米热狗肠,2017/11/12 11:05,A,非饮料,肉干/豆制品/蛋
4.0,250ml燕塘甜牛奶,2017/11/12 11:38,A,饮料,乳制品
4.5,65g卫龙亲嘴豆皮,2017/11/12 11:39,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/11/12 11:41,A,饮料,水
4.5,营养快线,2017/11/12 12:11,A,饮料,乳制品
2.5,无穷农场盐_鸡蛋,2017/11/12 12:57,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/11/12 13:01,A,饮料,水
3.5,东鹏特饮,2017/11/12 13:47,A,饮料,功能饮料
3.0,芬达330ml,2017/11/12 13:49,A,饮料,碳酸饮料
4.0,脉动,2017/11/12 14:10,A,饮料,功能饮料
2.0,怡宝纯净水,2017/11/12 14:11,A,饮料,水
3.0,果粒橙,2017/11/12 14:43,A,饮料,果蔬饮料
3.0,统一冰红茶,2017/11/12 14:45,A,饮料,茶饮料
3.0,统一冰红茶,2017/11/12 14:54,A,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/11/12 15:17,A,非饮料,肉干/豆制品/蛋
6.5,250ml红牛,2017/11/12 15:20,A,饮料,功能饮料
2.0,怡宝纯净水,2017/11/12 15:25,A,饮料,水
3.0,伊利纯牛奶,2017/11/12 15:26,A,饮料,乳制品
3.0,维他柠檬茶,2017/11/12 16:17,A,饮料,茶饮料
3.0,冰糖雪梨,2017/11/12 16:20,A,饮料,果蔬饮料
7.5,雀巢咖啡,2017/11/12 16:32,A,饮料,咖啡
4.0,经典奶茶,2017/11/12 16:37,A,饮料,茶饮料
1.0,小鱼仔,2017/11/12 16:43,A,非饮料,海味零食
3.0,可口可乐（500ml）,2017/11/12 17:09,A,饮料,碳酸饮料
4.5,40g乐事薯片黄瓜味,2017/11/12 17:18,A,非饮料,膨化食品
4.5,250ml燕塘红枣牛奶,2017/11/12 17:23,A,饮料,乳制品
2.0,怡宝纯净水,2017/11/12 17:33,A,饮料,水
6.0,红牛,2017/11/12 17:46,A,饮料,功能饮料
2.5,145ml旺仔牛奶盒装,2017/11/12 18:10,A,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/11/12 18:23,A,非饮料,肉干/豆制品/蛋
5.0,85g统一老坛酸菜牛肉面,2017/11/12 18:23,A,非饮料,方便速食
4.0,阿萨姆奶茶,2017/11/12 18:27,A,饮料,茶饮料
6.0,红牛,2017/11/12 18:52,A,饮料,功能饮料
4.0,新麦潮北海道吐司,2017/11/12 19:09,A,非饮料,饼干糕点
3.0,统一绿茶,2017/11/12 19:10,A,饮料,茶饮料
6.5,430g泰奇八宝粥,2017/11/12 19:34,A,非饮料,方便速食
4.0,脉动,2017/11/12 19:40,A,饮料,功能饮料
2.0,10g越南LIPO奶味面包干,2017/11/12 19:42,A,非饮料,饼干糕点
3.0,熊字饼,2017/11/12 19:44,A,非饮料,饼干糕点
3.2,2g韩国海牌海苔,2017/11/12 20:00,A,非饮料,海味零食
4.5,40g乐事薯片黄瓜味,2017/11/12 20:19,A,非饮料,膨化食品
2.0,怡宝纯净水,2017/11/12 20:19,A,饮料,水
4.0,阿萨姆奶茶,2017/11/12 20:33,A,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/12 23:58,A,非饮料,肉干/豆制品/蛋
12.5,100g*5瓶益力多,2017/11/13 00:39,A,饮料,乳制品
2.0,怡宝纯净水,2017/11/13 01:53,A,饮料,水
3.0,果粒橙,2017/11/13 08:07,A,饮料,果蔬饮料
4.0,王老吉（罐）,2017/11/13 08:20,A,饮料,茶饮料
4.0,营养快线,2017/11/13 08:37,A,饮料,乳制品
7.0,160g盼盼手撕面包,2017/11/13 08:53,A,非饮料,饼干糕点
4.0,85g新麦潮北海道吐司,2017/11/13 08:56,A,非饮料,饼干糕点
2.0,怡宝纯净水,2017/11/13 09:15,A,饮料,水
4.5,250ml燕塘甜牛奶,2017/11/13 09:43,A,饮料,乳制品
4.0,阿萨姆煎茶奶绿,2017/11/13 09:43,A,饮料,茶饮料
4.0,美汁源果粒橙,2017/11/13 09:47,A,饮料,果蔬饮料
4.0,阿萨姆奶茶,2017/11/13 09:50,A,饮料,茶饮料
3.5,250ml维他奶巧克力味,2017/11/13 09:55,A,饮料,植物蛋白
4.0,阿萨姆奶茶,2017/11/13 10:01,A,饮料,茶饮料
3.0,可口可乐（500ml）,2017/11/13 10:46,A,饮料,碳酸饮料
3.0,250ml维他原味豆奶,2017/11/13 12:08,A,饮料,植物蛋白
3.0,可口可乐（500ml）,2017/11/13 12:11,A,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/11/13 12:21,A,饮料,茶饮料
3.0,统一绿茶,2017/11/13 12:27,A,饮料,茶饮料
3.0,12g劲仔小鱼麻辣味,2017/11/13 12:34,A,非饮料,肉干/豆制品/蛋
3.5,维他奶（巧克力味）,2017/11/13 12:34,A,饮料,植物蛋白
3.0,统一绿茶,2017/11/13 12:38,A,饮料,茶饮料
4.0,55g奥利奥原味芝士饼干,2017/11/13 12:44,A,非饮料,饼干糕点
6.0,红牛,2017/11/13 13:12,A,饮料,功能饮料
4.0,阿萨姆奶茶,2017/11/13 13:20,A,饮料,茶饮料
5.0,无穷农场盐_鸡蛋,2017/11/13 13:20,A,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/11/13 13:24,A,非饮料,肉干/豆制品/蛋
1.5,鸭翅,2017/11/13 14:18,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/11/13 14:23,A,饮料,水
4.0,阿萨姆奶茶,2017/11/13 14:47,A,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/11/13 14:49,A,饮料,乳制品
10.0,口味王槟榔（绿）,2017/11/13 14:52,A,非饮料,蜜饯/果干
3.0,可口可乐（500ml）,2017/11/13 14:57,A,饮料,碳酸饮料
5.5,268ml雀巢咖啡丝滑拿铁,2017/11/13 15:08,A,饮料,咖啡
6.0,160g盼盼手撕面包,2017/11/13 15:26,A,非饮料,饼干糕点
3.5,东鹏特饮,2017/11/13 15:26,A,饮料,功能饮料
12.5,100g*5瓶益力多,2017/11/13 15:57,A,饮料,乳制品
4.5,50g上好佳田园薯片番茄味,2017/11/13 15:57,A,非饮料,膨化食品
0.8,咪咪虾条马来西亚风味,2017/11/13 15:57,A,非饮料,膨化食品
2.0,怡宝纯净水,2017/11/13 15:57,A,饮料,水
4.0,450ml美汁源果粒橙,2017/11/13 16:43,A,饮料,果蔬饮料
4.5,250ml燕塘甜牛奶,2017/11/13 16:57,A,饮料,乳制品
4.5,50g上好佳田园薯片番茄味,2017/11/13 17:03,A,非饮料,膨化食品
6.5,250ml红牛,2017/11/13 17:10,A,饮料,功能饮料
4.0,盼盼手撕面包,2017/11/13 17:10,A,非饮料,饼干糕点
3.0,250ml维他柠檬茶,2017/11/13 17:19,A,饮料,茶饮料
4.0,盼盼手撕面包,2017/11/13 17:19,A,非饮料,饼干糕点
6.0,红牛,2017/11/13 17:32,A,饮料,功能饮料
5.5,农夫果园,2017/11/13 17:32,A,饮料,果蔬饮料
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/13 17:40,A,非饮料,饼干糕点
5.0,48g好丽友薯愿香烤原味,2017/11/13 17:46,A,非饮料,膨化食品
4.0,营养快线,2017/11/13 17:53,A,饮料,乳制品
5.5,268ml雀巢咖啡丝滑拿铁,2017/11/13 18:00,A,饮料,咖啡
2.0,怡宝纯净水,2017/11/13 18:01,A,饮料,水
3.0,统一绿茶,2017/11/13 18:06,A,饮料,茶饮料
6.0,86g合味道海鲜风味,2017/11/13 18:25,A,非饮料,方便速食
3.0,可口可乐（500ml）,2017/11/13 18:57,A,饮料,碳酸饮料
1.2,10g卫龙亲嘴烧香辣味,2017/11/13 19:09,A,非饮料,肉干/豆制品/蛋
6.0,86g合味道海鲜风味,2017/11/13 19:14,A,非饮料,方便速食
3.0,雪碧330ml,2017/11/13 19:50,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/11/13 20:06,A,饮料,水
3.0,250ml维他柠檬茶,2017/11/13 20:08,A,饮料,茶饮料
4.5,劲仔小鱼（麻辣味）,2017/11/13 20:08,A,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/11/13 20:26,A,饮料,果蔬饮料
4.0,银鹭八宝粥,2017/11/13 20:36,A,饮料,方便速食
9.0,50g马赛克手撕鱿鱼条,2017/11/13 21:05,A,非饮料,海味零食
3.5,统一绿茶,2017/11/13 21:30,A,饮料,茶饮料
4.0,脉动,2017/11/13 21:41,A,饮料,功能饮料
3.5,东鹏特饮,2017/11/13 23:08,A,饮料,功能饮料
4.0,阿萨姆奶茶,2017/11/13 23:15,A,饮料,茶饮料
12.5,100g*5瓶益力多,2017/11/13 23:33,A,饮料,乳制品
4.0,阿萨姆奶茶,2017/11/13 23:35,A,饮料,茶饮料
1.0,香豆干,2017/11/14 08:05,A,非饮料,肉干/豆制品/蛋
3.5,600ml可口可乐,2017/11/14 08:21,A,饮料,碳酸饮料
3.0,可口可乐最新款,2017/11/14 08:53,A,饮料,碳酸饮料
7.0,泰奇八宝粥,2017/11/14 08:59,A,非饮料,方便速食
2.5,30g无穷农场盐_鸡蛋,2017/11/14 09:03,A,非饮料,肉干/豆制品/蛋
6.0,330ml伊利畅意乳酸菌原味,2017/11/14 09:06,A,饮料,乳制品
3.0,果粒橙,2017/11/14 09:08,A,饮料,果蔬饮料
3.5,东鹏特饮,2017/11/14 09:10,A,饮料,功能饮料
4.5,燕塘甜牛奶,2017/11/14 09:19,A,饮料,乳制品
2.0,怡宝纯净水,2017/11/14 09:23,A,饮料,水
6.5,250ml红牛,2017/11/14 10:02,A,饮料,功能饮料
1.8,20g咪咪虾条马来西亚风味,2017/11/14 10:04,A,非饮料,膨化食品
0.1,小糖衣血糖仪,2017/11/14 10:04,A,非饮料,其他
3.0,卫龙大面筋,2017/11/14 10:18,A,非饮料,肉干/豆制品/蛋
3.5,85g新麦潮手撕面包（提子味）,2017/11/14 10:24,A,非饮料,饼干糕点
6.0,红牛,2017/11/14 10:24,A,饮料,功能饮料
3.2,20g咪咪虾条马来西亚风味,2017/11/14 10:37,A,非饮料,膨化食品
5.5,480ml小茗同学冷泡青柠红茶,2017/11/14 10:37,A,饮料,茶饮料
3.0,冰糖雪梨,2017/11/14 10:58,A,饮料,果蔬饮料
2.0,怡宝纯净水,2017/11/14 11:04,A,饮料,水
59.4,180g统一满汉全席台式半筋半肉牛肉面,2017/11/14 12:06,A,非饮料,方便速食
5.0,85g统一老坛酸菜牛肉面,2017/11/14 12:06,A,非饮料,方便速食
3.0,250ml维他原味豆奶,2017/11/14 12:41,A,饮料,植物蛋白
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/11/14 12:41,A,非饮料,饼干糕点
4.0,营养快线,2017/11/14 12:43,A,饮料,乳制品
4.5,12g劲仔小鱼麻辣味,2017/11/14 12:44,A,非饮料,肉干/豆制品/蛋
4.0,600ml脉动青柠,2017/11/14 12:52,A,饮料,功能饮料
6.5,148g富甲一方紫薯仔,2017/11/14 12:53,A,非饮料,蜜饯/果干
3.0,250ml维他柠檬茶,2017/11/14 13:42,A,饮料,茶饮料
4.5,250ml燕塘红枣牛奶,2017/11/14 13:58,A,饮料,乳制品
3.0,250ml维他奶黑豆奶饮品,2017/11/14 14:01,A,饮料,植物蛋白
2.0,怡宝矿泉水,2017/11/14 14:18,A,饮料,水
6.0,330ml伊利畅意乳酸菌原味,2017/11/14 14:43,A,饮料,乳制品
2.0,怡宝纯净水,2017/11/14 14:58,A,饮料,水
2.0,怡宝纯净水,2017/11/14 15:39,A,饮料,水
3.0,雪碧（500ml）,2017/11/14 16:27,A,饮料,碳酸饮料
6.5,430g泰奇八宝粥,2017/11/14 16:41,A,非饮料,方便速食
3.5,500ml加多宝,2017/11/14 16:41,A,饮料,茶饮料
12.5,益力多100g*5瓶,2017/11/14 16:50,A,饮料,乳制品
8.0,80g四洲粟一烧烧烤味,2017/11/14 16:56,A,非饮料,膨化食品
5.5,268ml雀巢咖啡丝滑拿铁,2017/11/14 17:04,A,饮料,咖啡
3.5,东鹏特饮,2017/11/14 17:20,A,饮料,功能饮料
4.0,450ml美汁源果粒橙,2017/11/14 17:25,A,饮料,果蔬饮料
4.5,250ml燕塘原味酸奶,2017/11/14 17:34,A,饮料,乳制品
4.5,500ml加多宝,2017/11/14 17:34,A,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/11/14 17:36,A,饮料,植物蛋白
3.0,芬达330ml,2017/11/14 18:42,A,饮料,碳酸饮料
3.5,东鹏特饮,2017/11/14 19:10,A,饮料,功能饮料
6.0,268ml雀巢咖啡丝滑拿铁,2017/11/14 19:24,A,饮料,咖啡
2.5,芬达330ml,2017/11/14 19:42,A,饮料,碳酸饮料
4.0,脉动,2017/11/14 19:43,A,饮料,功能饮料
6.0,107g出前一丁桶面酱香牛肉王,2017/11/14 20:34,A,非饮料,方便速食
4.5,40g乐事薯片黄瓜味,2017/11/14 21:09,A,非饮料,膨化食品
3.5,东鹏特饮,2017/11/14 21:40,A,饮料,功能饮料
4.5,250ml燕塘原味酸奶,2017/11/14 21:42,A,饮料,乳制品
3.0,统一冰红茶,2017/11/14 22:59,A,饮料,茶饮料
59.4,180g统一满汉全席台式半筋半肉牛肉面,2017/11/14 23:43,A,非饮料,方便速食
4.5,40g双汇玉米热狗肠,2017/11/15 00:05,A,非饮料,肉干/豆制品/蛋
4.5,600ml脉动青柠,2017/11/15 04:45,A,饮料,功能饮料
2.0,怡宝纯净水,2017/11/15 08:24,A,饮料,水
6.5,70g乐事薯片（原味）,2017/11/15 08:57,A,非饮料,膨化食品
3.5,250ml燕塘甜牛奶,2017/11/15 09:05,A,饮料,乳制品
4.5,40g呀土豆番茄酱味,2017/11/15 09:05,A,非饮料,膨化食品
3.0,250ml维他奶巧克力味,2017/11/15 09:08,A,饮料,植物蛋白
6.5,250ml红牛,2017/11/15 09:11,A,饮料,功能饮料
6.5,70g乐事薯片原味,2017/11/15 09:15,A,非饮料,膨化食品
4.5,40g乐事美国经典原味,2017/11/15 09:22,A,非饮料,膨化食品
0.1,小糖衣血糖仪,2017/11/15 09:22,A,非饮料,其他
4.8,150抽诗竹竹纤维面巾纸,2017/11/15 09:23,A,非饮料,纸巾
4.5,250ml燕塘原味酸奶,2017/11/15 09:31,A,饮料,乳制品
5.5,268ml雀巢咖啡丝滑拿铁,2017/11/15 09:37,A,饮料,咖啡
3.0,卫龙大面筋,2017/11/15 09:40,A,非饮料,肉干/豆制品/蛋
2.0,85g新麦潮北海道吐司,2017/11/15 10:22,A,非饮料,饼干糕点
5.0,48g好丽友薯愿香烤原味,2017/11/15 10:28,A,非饮料,膨化食品
3.0,统一冰红茶,2017/11/15 10:34,A,饮料,茶饮料
3.5,东鹏特饮,2017/11/15 10:38,A,饮料,功能饮料
6.0,330ml伊利畅意乳酸菌原味,2017/11/15 10:39,A,饮料,乳制品
5.0,85g统一老坛酸菜牛肉面,2017/11/15 10:39,A,非饮料,方便速食
2.5,30g无穷农场盐_鸡蛋,2017/11/15 10:48,A,非饮料,肉干/豆制品/蛋
4.0,85g新麦潮北海道吐司,2017/11/15 11:35,A,非饮料,饼干糕点
