金额,商品,支付时间,地点,商品大类,商品二级类
5.5,205g伊利安慕希原味,2017/11/18 18:18,C,饮料,乳制品
3.0,茉莉蜜茶,2017/11/18 18:20,C,饮料,茶饮料
4.5,250ml燕塘原味酸奶,2017/11/18 18:20,D,饮料,乳制品
1.5,40g双汇玉米热狗肠,2017/11/18 18:20,E,非饮料,肉干/豆制品/蛋
2.8,旺仔牛奶,2017/11/18 18:20,E,饮料,乳制品
6.5,91g徐福记凤梨酥,2017/11/18 18:22,A,非饮料,饼干糕点
4.5,250ml燕塘甜牛奶,2017/11/18 18:22,B,饮料,乳制品
72.0,260g马来西亚进口茱蒂丝口口香饼干,2017/11/18 18:22,B,非饮料,饼干糕点
4.5,燕塘红枣牛奶,2017/11/18 18:22,D,饮料,乳制品
4.5,250ml燕塘原味酸奶,2017/11/18 18:22,E,饮料,乳制品
4.0,55g奥利奥原味夹心饼干,2017/11/18 18:22,E,非饮料,饼干糕点
5.0,阿萨姆奶茶,2017/11/18 18:22,E,饮料,茶饮料
3.0,雪碧（500ml）,2017/11/18 18:23,D,饮料,碳酸饮料
3.6,32g卫龙亲嘴烧,2017/11/18 18:27,A,非饮料,肉干/豆制品/蛋
4.0,银鹭八宝粥,2017/11/18 18:27,C,饮料,方便速食
3.5,冰糖雪梨,2017/11/18 18:28,E,饮料,果蔬饮料
0.1,小糖衣血糖仪,2017/11/18 18:30,C,非饮料,其他
3.0,250ml维他柠檬茶,2017/11/18 18:30,E,饮料,茶饮料
3.5,冰糖雪梨,2017/11/18 18:30,E,饮料,果蔬饮料
6.0,13g无穷烤鸡小腿蜂蜜味,2017/11/18 18:32,A,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/11/18 18:32,C,饮料,果蔬饮料
4.5,600ml脉动青柠,2017/11/18 18:32,E,饮料,功能饮料
3.0,维他奶,2017/11/18 18:33,C,饮料,植物蛋白
5.5,330ml伊利畅意乳酸菌原味,2017/11/18 18:34,B,饮料,乳制品
1.5,小鱼仔,2017/11/18 18:34,E,非饮料,海味零食
9.0,50g马赛克手撕鱿鱼条,2017/11/18 18:39,B,非饮料,海味零食
1.0,咪咪,2017/11/18 18:39,D,非饮料,膨化食品
2.5,30g元朗小蛋卷,2017/11/18 18:39,E,非饮料,饼干糕点
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/18 18:42,C,非饮料,肉干/豆制品/蛋
1.0,20g咪咪虾条马来西亚风味,2017/11/18 18:42,E,非饮料,膨化食品
2.0,85g新麦潮手撕面包（提子味）,2017/11/18 18:42,E,非饮料,饼干糕点
3.5,丽芝士纳宝帝奶酪威化饼干,2017/11/18 18:42,E,非饮料,饼干糕点
4.0,统一绿茶,2017/11/18 18:42,E,饮料,茶饮料
6.0,13g无穷烤鸡小腿蜂蜜味,2017/11/18 18:43,B,非饮料,肉干/豆制品/蛋
5.0,85g统一老坛酸菜牛肉面,2017/11/18 18:43,B,非饮料,方便速食
2.5,30g无穷农场盐_鸡蛋,2017/11/18 18:43,E,非饮料,肉干/豆制品/蛋
4.0,王老吉（500ml）,2017/11/18 18:44,B,饮料,茶饮料
54.0,260g马来西亚进口茱蒂丝口口香饼干,2017/11/18 18:44,C,非饮料,饼干糕点
2.0,双汇玉米热狗肠,2017/11/18 18:44,E,非饮料,肉干/豆制品/蛋
3.5,统一冰红茶,2017/11/18 18:46,D,饮料,茶饮料
4.0,果粒橙,2017/11/18 18:47,E,饮料,果蔬饮料
1.5,小鱼仔,2017/11/18 18:48,D,非饮料,海味零食
4.5,营养快线,2017/11/18 18:50,E,饮料,乳制品
15.0,口味王槟榔（红）,2017/11/18 18:51,A,非饮料,蜜饯/果干
4.5,250ml燕塘红枣牛奶,2017/11/18 18:51,E,饮料,乳制品
3.0,冰糖雪梨,2017/11/18 18:54,A,饮料,果蔬饮料
0.8,20g咪咪虾条马来西亚风味,2017/11/18 18:54,E,非饮料,膨化食品
4.0,阿萨姆煎茶奶绿,2017/11/18 18:56,C,饮料,茶饮料
3.5,维他柠檬茶,2017/11/18 18:56,E,饮料,茶饮料
1.0,香豆干,2017/11/18 18:57,C,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/11/18 19:00,B,饮料,功能饮料
1.0,咪咪,2017/11/18 19:01,E,非饮料,膨化食品
4.0,果粒橙,2017/11/18 19:02,C,饮料,果蔬饮料
3.5,王老吉（罐）,2017/11/18 19:03,C,饮料,茶饮料
4.0,阿萨姆奶茶,2017/11/18 19:05,B,饮料,茶饮料
4.0,营养快线,2017/11/18 19:06,D,饮料,乳制品
12.5,100g*5瓶益力多,2017/11/18 19:08,A,饮料,乳制品
4.0,脉动,2017/11/18 19:08,B,饮料,功能饮料
6.0,370g泰奇八宝粥,2017/11/18 19:08,E,非饮料,方便速食
4.0,450ml美汁源果粒橙,2017/11/18 19:11,B,饮料,果蔬饮料
6.0,秒充,2017/11/18 19:11,E,非饮料,其他
4.0,250ml燕塘甜牛奶,2017/11/18 19:16,C,饮料,乳制品
2.0,鸭翅,2017/11/18 19:16,D,非饮料,肉干/豆制品/蛋
10.0,37.5g费列罗榛果威化巧克力3颗,2017/11/18 19:16,E,非饮料,糖果/巧克力
1.0,小鱼仔,2017/11/18 19:20,B,非饮料,海味零食
5.0,85g统一老坛酸菜牛肉面,2017/11/18 19:20,C,非饮料,方便速食
3.0,熊字饼,2017/11/18 19:21,B,非饮料,饼干糕点
6.0,86g合味道海鲜风味,2017/11/18 19:21,E,非饮料,方便速食
4.0,阿萨姆奶茶,2017/11/18 19:22,B,饮料,茶饮料
3.0,雪碧最新款,2017/11/18 19:23,D,饮料,碳酸饮料
2.0,怡宝纯净水,2017/11/18 19:25,B,饮料,水
12.5,100g*5瓶益力多,2017/11/18 19:26,C,饮料,乳制品
0.8,咪咪虾条马来西亚风味,2017/11/18 19:26,E,非饮料,膨化食品
4.5,王老吉（500ml）,2017/11/18 19:26,E,饮料,茶饮料
4.0,营养快线,2017/11/18 19:27,B,饮料,乳制品
3.0,怡宝纯净水,2017/11/18 19:30,E,饮料,水
5.5,统一阿萨姆奶茶,2017/11/18 19:32,B,饮料,茶饮料
6.5,430g泰奇八宝粥,2017/11/18 19:32,E,非饮料,方便速食
5.0,脉动,2017/11/18 19:32,E,饮料,功能饮料
3.0,250ml维他原味豆奶,2017/11/18 19:33,C,饮料,植物蛋白
2.5,怡宝纯净水,2017/11/18 19:33,E,饮料,水
5.0,268ml雀巢咖啡丝滑拿铁,2017/11/18 19:35,A,饮料,咖啡
4.5,250ml燕塘红枣牛奶,2017/11/18 19:35,D,饮料,乳制品
3.5,统一冰红茶,2017/11/18 19:35,E,饮料,茶饮料
7.5,13g无穷烤鸡小腿蜂蜜味,2017/11/18 19:39,B,非饮料,肉干/豆制品/蛋
4.0,150g健能酸奶原味,2017/11/18 19:39,C,饮料,乳制品
1.5,劲仔小鱼（卤香味）,2017/11/18 19:39,C,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧,2017/11/18 19:39,E,非饮料,肉干/豆制品/蛋
1.5,小鱼仔,2017/11/18 19:39,E,非饮料,海味零食
3.0,怡宝纯净水,2017/11/18 19:40,C,饮料,水
1.0,香豆干,2017/11/18 19:41,B,非饮料,肉干/豆制品/蛋
1.5,12g劲仔小鱼麻辣味,2017/11/18 19:41,C,非饮料,肉干/豆制品/蛋
4.5,65g卫龙亲嘴豆皮,2017/11/18 19:41,E,非饮料,肉干/豆制品/蛋
4.0,银鹭八宝粥,2017/11/18 19:44,C,饮料,方便速食
6.0,红牛,2017/11/18 19:45,E,饮料,功能饮料
9.0,50g马赛克手撕鱿鱼条,2017/11/18 19:46,A,非饮料,海味零食
8.0,乐事薯片（黄瓜味）,2017/11/18 19:46,B,非饮料,膨化食品
3.0,芬达330ml,2017/11/18 19:46,E,饮料,碳酸饮料
3.5,熊字饼,2017/11/18 19:53,E,非饮料,饼干糕点
3.0,250ml维他原味豆奶,2017/11/18 19:54,C,饮料,植物蛋白
2.5,伊利优酸乳,2017/11/18 19:54,E,饮料,乳制品
3.0,怡宝纯净水,2017/11/18 19:55,E,饮料,水
3.0,美年达（罐）,2017/11/18 19:57,D,饮料,碳酸饮料
4.5,600ml脉动青柠,2017/11/18 19:57,E,饮料,功能饮料
4.5,脉动,2017/11/18 20:00,E,饮料,功能饮料
4.0,脉动,2017/11/18 20:02,E,饮料,功能饮料
3.5,东鹏特饮,2017/11/18 20:03,B,饮料,功能饮料
2.0,5片装益达绿箭口香糖,2017/11/18 20:05,A,非饮料,糖果/巧克力
3.5,85g新麦潮手撕面包（提子味）,2017/11/18 20:05,E,非饮料,饼干糕点
3.5,统一绿茶,2017/11/18 20:05,E,饮料,茶饮料
3.0,怡宝纯净水,2017/11/18 20:10,E,饮料,水
2.0,怡宝纯净水,2017/11/18 20:12,A,饮料,水
3.0,雪碧最新款,2017/11/18 20:18,E,饮料,碳酸饮料
3.0,统一冰红茶,2017/11/18 20:25,A,饮料,茶饮料
4.0,阿萨姆煎茶奶绿,2017/11/18 20:27,C,饮料,茶饮料
4.0,王老吉（500ml）,2017/11/18 20:28,B,饮料,茶饮料
3.0,统一绿茶,2017/11/18 20:39,E,饮料,茶饮料
4.5,250ml燕塘原味酸奶,2017/11/18 20:47,A,饮料,乳制品
0.8,20g咪咪虾条马来西亚风味,2017/11/18 20:47,C,非饮料,膨化食品
2.5,维他柠檬茶,2017/11/18 20:47,E,饮料,茶饮料
4.5,王老吉（500ml）,2017/11/18 20:50,E,饮料,茶饮料
3.0,卫龙大面筋,2017/11/18 20:51,C,非饮料,肉干/豆制品/蛋
4.5,52g旺旺仙贝,2017/11/18 20:51,E,非饮料,膨化食品
4.0,脉动,2017/11/18 20:53,D,饮料,功能饮料
2.5,30g无穷农场盐_鸡蛋,2017/11/18 20:56,B,非饮料,肉干/豆制品/蛋
8.0,80g四洲粟一烧烧烤味,2017/11/18 20:56,E,非饮料,膨化食品
2.0,双汇玉米热狗肠,2017/11/18 20:56,E,非饮料,肉干/豆制品/蛋
4.5,椰树牌椰汁,2017/11/18 20:57,A,饮料,植物蛋白
1.0,香豆干,2017/11/18 20:57,B,非饮料,肉干/豆制品/蛋
5.5,268ml雀巢咖啡丝滑拿铁,2017/11/18 20:57,C,饮料,咖啡
4.5,250ml燕塘原味酸奶,2017/11/18 20:58,C,饮料,乳制品
1.8,600ml雪碧,2017/11/18 21:01,B,饮料,碳酸饮料
3.0,熊字饼,2017/11/18 21:01,B,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/11/18 21:01,C,饮料,茶饮料
3.0,怡宝纯净水,2017/11/18 21:02,E,饮料,水
3.5,可口可乐330ml,2017/11/18 21:03,C,饮料,碳酸饮料
3.5,东鹏特饮,2017/11/18 21:05,B,饮料,功能饮料
4.0,脉动,2017/11/18 21:07,D,饮料,功能饮料
3.0,145ml旺仔牛奶罐装,2017/11/18 21:11,B,饮料,乳制品
6.5,148g富甲一方紫薯仔,2017/11/18 21:11,E,非饮料,蜜饯/果干
4.5,50g上好佳田园薯片番茄味,2017/11/18 21:11,E,非饮料,膨化食品
5.0,营养快线,2017/11/18 21:11,E,饮料,乳制品
3.0,统一冰红茶,2017/11/18 21:15,C,饮料,茶饮料
3.5,东鹏特饮,2017/11/18 21:17,D,饮料,功能饮料
2.5,无穷农场盐_鸡蛋,2017/11/18 21:20,B,非饮料,肉干/豆制品/蛋
4.5,78g卫龙亲嘴语辣条,2017/11/18 21:20,E,非饮料,肉干/豆制品/蛋
4.0,统一绿茶,2017/11/18 21:20,E,饮料,茶饮料
4.5,52g旺旺仙贝,2017/11/18 21:22,D,非饮料,膨化食品
4.5,脉动,2017/11/18 21:22,E,饮料,功能饮料
3.0,怡宝纯净水,2017/11/18 21:28,E,饮料,水
3.0,熊字饼,2017/11/18 21:33,B,非饮料,饼干糕点
4.5,脉动,2017/11/18 21:34,E,饮料,功能饮料
4.0,王老吉（罐）,2017/11/18 21:35,C,饮料,茶饮料
5.0,阿萨姆奶茶,2017/11/18 21:36,E,饮料,茶饮料
10.0,口味王槟榔（绿）,2017/11/18 21:48,B,非饮料,蜜饯/果干
3.0,美年达（罐）,2017/11/18 21:48,D,饮料,碳酸饮料
3.5,可乐可乐,2017/11/18 21:48,E,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/11/18 21:49,B,饮料,茶饮料
3.0,可口可乐最新款,2017/11/18 21:52,C,饮料,碳酸饮料
2.5,可口可乐330ml,2017/11/18 22:01,B,饮料,碳酸饮料
6.0,雀巢咖啡,2017/11/18 22:02,E,饮料,咖啡
4.5,王老吉（500ml）,2017/11/18 22:12,E,饮料,茶饮料
4.5,250ml燕塘原味酸奶,2017/11/18 22:26,C,饮料,乳制品
5.0,营养快线,2017/11/18 22:26,E,饮料,乳制品
3.0,伊利纯牛奶,2017/11/18 22:39,E,饮料,乳制品
4.5,250ml燕塘红枣牛奶,2017/11/18 22:56,A,饮料,乳制品
5.0,阿萨姆奶茶,2017/11/18 22:56,E,饮料,茶饮料
2.0,怡宝纯净水,2017/11/18 22:59,B,饮料,水
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/18 23:01,A,非饮料,肉干/豆制品/蛋
5.5,85g统一老坛酸菜牛肉面,2017/11/18 23:01,D,非饮料,方便速食
4.5,王老吉（500ml）,2017/11/18 23:01,E,饮料,茶饮料
3.5,东鹏特饮,2017/11/18 23:07,B,饮料,功能饮料
5.0,王老吉（500ml）,2017/11/18 23:07,E,饮料,茶饮料
1.0,10g卫龙亲嘴烧香辣味,2017/11/18 23:18,B,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/11/19 00:01,A,饮料,功能饮料
4.5,脉动,2017/11/19 00:21,E,饮料,功能饮料
3.0,怡宝纯净水,2017/11/19 00:59,C,饮料,水
3.0,熊字饼,2017/11/19 01:14,D,非饮料,饼干糕点
3.0,维他奶,2017/11/19 05:32,C,饮料,植物蛋白
3.0,伊利纯牛奶,2017/11/19 06:35,D,饮料,乳制品
4.0,阿萨姆奶茶,2017/11/19 06:39,D,饮料,茶饮料
4.0,脉动,2017/11/19 07:31,A,饮料,功能饮料
3.5,冰糖雪梨,2017/11/19 07:57,E,饮料,果蔬饮料
2.0,怡宝纯净水,2017/11/19 07:58,D,饮料,水
4.0,雪碧（500ml）,2017/11/19 08:05,E,饮料,碳酸饮料
3.0,怡宝纯净水,2017/11/19 08:11,E,饮料,水
4.0,营养快线,2017/11/19 08:14,C,饮料,乳制品
4.0,营养快线,2017/11/19 08:16,B,饮料,乳制品
3.6,32g卫龙亲嘴烧红烧牛肉味,2017/11/19 08:19,C,非饮料,肉干/豆制品/蛋
5.0,脉动,2017/11/19 08:23,E,饮料,功能饮料
4.0,王老吉（罐）,2017/11/19 08:28,E,饮料,茶饮料
4.5,脉动,2017/11/19 08:31,C,饮料,功能饮料
5.0,阿萨姆奶茶,2017/11/19 08:34,E,饮料,茶饮料
3.5,王老吉（罐）,2017/11/19 08:36,E,饮料,茶饮料
5.5,268ml雀巢咖啡丝滑拿铁,2017/11/19 08:37,E,饮料,咖啡
5.0,王老吉（500ml）,2017/11/19 08:37,E,饮料,茶饮料
2.0,怡宝纯净水,2017/11/19 08:38,D,饮料,水
4.0,营养快线,2017/11/19 08:39,B,饮料,乳制品
1.5,鸭翅,2017/11/19 08:40,B,非饮料,肉干/豆制品/蛋
12.5,100g*5瓶益力多,2017/11/19 08:40,E,饮料,乳制品
5.0,110g顺宝九制话梅,2017/11/19 08:40,E,非饮料,蜜饯/果干
0.8,20g咪咪虾条马来西亚风味,2017/11/19 08:40,E,非饮料,膨化食品
5.0,阿萨姆奶茶,2017/11/19 08:41,E,饮料,茶饮料
1.5,卫龙亲嘴烧红烧牛肉味,2017/11/19 08:42,D,非饮料,肉干/豆制品/蛋
4.5,营养快线,2017/11/19 08:42,E,饮料,乳制品
2.5,伊利优酸乳,2017/11/19 08:47,C,饮料,乳制品
4.5,65g卫龙亲嘴豆皮,2017/11/19 08:51,B,非饮料,肉干/豆制品/蛋
3.0,伊利纯牛奶,2017/11/19 08:51,B,饮料,乳制品
5.0,268ml雀巢咖啡丝滑拿铁,2017/11/19 08:52,C,饮料,咖啡
1.0,12g劲仔小鱼麻辣味,2017/11/19 08:52,E,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/11/19 08:52,E,饮料,功能饮料
3.5,250ml燕塘甜牛奶,2017/11/19 08:54,C,饮料,乳制品
3.0,统一绿茶,2017/11/19 08:54,C,饮料,茶饮料
5.0,王老吉（500ml）,2017/11/19 08:55,E,饮料,茶饮料
3.0,85g新麦潮北海道吐司,2017/11/19 08:57,B,非饮料,饼干糕点
3.0,伊利纯牛奶,2017/11/19 08:57,B,饮料,乳制品
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/19 08:57,E,非饮料,肉干/豆制品/蛋
5.0,268ml雀巢咖啡丝滑拿铁,2017/11/19 08:57,E,饮料,咖啡
4.0,阿萨姆奶茶,2017/11/19 08:59,B,饮料,茶饮料
3.5,500ml康师傅冰糖雪梨,2017/11/19 08:59,C,饮料,果蔬饮料
3.5,东鹏特饮,2017/11/19 09:01,B,饮料,功能饮料
4.5,250ml燕塘原味酸奶,2017/11/19 09:01,C,饮料,乳制品
3.5,600ml可口可乐,2017/11/19 09:01,C,饮料,碳酸饮料
1.8,32g卫龙亲嘴烧,2017/11/19 09:02,A,非饮料,肉干/豆制品/蛋
2.0,小鱼仔,2017/11/19 09:02,E,非饮料,海味零食
3.0,可口可乐（500ml）,2017/11/19 09:06,A,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/11/19 09:07,C,饮料,茶饮料
3.0,12g劲仔小鱼麻辣味,2017/11/19 09:07,E,非饮料,肉干/豆制品/蛋
3.0,500ml康师傅冰糖雪梨,2017/11/19 09:07,E,饮料,果蔬饮料
3.0,怡宝,2017/11/19 09:09,C,饮料,水
4.0,脉动,2017/11/19 09:12,A,饮料,功能饮料
3.0,250ml维他奶黑豆奶饮品,2017/11/19 09:13,C,饮料,植物蛋白
7.5,13g无穷烤鸡小腿蜂蜜味,2017/11/19 09:13,E,非饮料,肉干/豆制品/蛋
3.0,美年达（罐）,2017/11/19 09:13,E,饮料,碳酸饮料
3.0,无穷烤鸡小腿（蜂蜜）,2017/11/19 09:14,A,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/11/19 09:14,B,饮料,茶饮料
3.5,东鹏特饮,2017/11/19 09:14,C,饮料,功能饮料
2.5,250ml统一麦香奶茶,2017/11/19 09:14,E,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/11/19 09:14,E,非饮料,肉干/豆制品/蛋
4.5,50g双层百力滋特浓番茄味,2017/11/19 09:16,A,非饮料,饼干糕点
2.0,鸭翅,2017/11/19 09:16,E,非饮料,肉干/豆制品/蛋
5.0,营养快线,2017/11/19 09:17,E,饮料,乳制品
3.0,统一绿茶,2017/11/19 09:18,A,饮料,茶饮料
3.5,统一绿茶,2017/11/19 09:19,E,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/11/19 09:21,D,非饮料,肉干/豆制品/蛋
4.0,果粒橙,2017/11/19 09:21,E,饮料,果蔬饮料
3.0,雪碧最新款,2017/11/19 09:23,D,饮料,碳酸饮料
4.0,营养快线,2017/11/19 09:24,A,饮料,乳制品
8.0,乐事薯片（青柠）,2017/11/19 09:28,E,非饮料,膨化食品
3.0,统一绿茶,2017/11/19 09:28,E,饮料,茶饮料
4.5,55g奥利奥原味芝士饼干,2017/11/19 09:29,A,非饮料,饼干糕点
2.5,怡宝纯净水,2017/11/19 09:29,E,饮料,水
3.5,可乐可乐,2017/11/19 09:30,E,饮料,碳酸饮料
4.5,脉动,2017/11/19 09:30,E,饮料,功能饮料
3.0,雪碧（500ml）,2017/11/19 09:31,A,饮料,碳酸饮料
2.5,13g无穷烤鸡小腿蜂蜜味,2017/11/19 09:33,E,非饮料,肉干/豆制品/蛋
4.5,阿萨姆奶茶,2017/11/19 09:33,E,饮料,茶饮料
3.0,250ml维他奶巧克力味,2017/11/19 09:35,A,饮料,植物蛋白
6.0,红牛,2017/11/19 09:35,C,饮料,功能饮料
12.5,100g*5瓶益力多,2017/11/19 09:35,E,饮料,乳制品
1.0,12g劲仔小鱼麻辣味,2017/11/19 09:35,E,非饮料,肉干/豆制品/蛋
4.0,美汁源果粒橙,2017/11/19 09:35,E,饮料,果蔬饮料
1.5,卫龙亲嘴烧红烧牛肉味,2017/11/19 09:35,E,非饮料,肉干/豆制品/蛋
5.4,32g卫龙亲嘴烧红烧牛肉味,2017/11/19 09:37,C,非饮料,肉干/豆制品/蛋
5.0,营养快线,2017/11/19 09:37,E,饮料,乳制品
4.0,阿萨姆奶茶,2017/11/19 09:39,C,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/19 09:40,A,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/11/19 09:40,D,非饮料,肉干/豆制品/蛋
6.0,160g盼盼手撕面包,2017/11/19 09:40,E,非饮料,饼干糕点
1.5,劲仔小鱼（卤香味）,2017/11/19 09:43,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他原味豆奶,2017/11/19 09:43,E,饮料,植物蛋白
4.5,65g卫龙亲嘴豆皮,2017/11/19 09:43,E,非饮料,肉干/豆制品/蛋
5.0,阿萨姆奶茶,2017/11/19 09:43,E,饮料,茶饮料
1.0,小鱼仔,2017/11/19 09:48,B,非饮料,海味零食
3.5,东鹏特饮,2017/11/19 09:50,B,饮料,功能饮料
2.5,250ml维他奶巧克力味,2017/11/19 09:50,E,饮料,植物蛋白
4.5,40g上好佳日式鱼果,2017/11/19 09:51,A,非饮料,膨化食品
4.0,银鹭八宝粥,2017/11/19 09:51,C,饮料,方便速食
4.5,55g奥利奥原味芝士饼干,2017/11/19 09:51,E,非饮料,饼干糕点
1.5,40g双汇玉米热狗肠,2017/11/19 09:52,A,非饮料,肉干/豆制品/蛋
5.5,268ml雀巢咖啡丝滑拿铁,2017/11/19 09:52,B,饮料,咖啡
3.5,东鹏特饮,2017/11/19 09:52,B,饮料,功能饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/19 09:52,C,非饮料,肉干/豆制品/蛋
5.5,农夫果园,2017/11/19 09:53,A,饮料,果蔬饮料
4.0,阿萨姆奶茶,2017/11/19 09:53,C,饮料,茶饮料
4.0,银鹭八宝粥,2017/11/19 09:54,C,饮料,方便速食
3.0,维他奶,2017/11/19 09:55,E,饮料,植物蛋白
3.0,怡宝纯净水,2017/11/19 09:56,E,饮料,水
0.8,20g马来西亚风味咪咪蟹味粒0219,2017/11/19 09:57,E,非饮料,膨化食品
3.5,可口可乐（500ml）,2017/11/19 09:57,E,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/11/19 10:00,B,饮料,茶饮料
4.0,营养快线,2017/11/19 10:05,B,饮料,乳制品
5.0,脉动,2017/11/19 10:07,B,饮料,功能饮料
3.0,维他奶,2017/11/19 10:09,E,饮料,植物蛋白
2.0,鸭翅,2017/11/19 10:18,E,非饮料,肉干/豆制品/蛋
3.0,250ml维他原味豆奶,2017/11/19 10:19,E,饮料,植物蛋白
5.0,王老吉（500ml）,2017/11/19 10:19,E,饮料,茶饮料
7.0,145g果王迷你山楂包装,2017/11/19 10:20,E,非饮料,蜜饯/果干
2.5,怡宝纯净水,2017/11/19 10:20,E,饮料,水
3.0,雪碧（500ml）,2017/11/19 10:24,D,饮料,碳酸饮料
4.0,果粒橙,2017/11/19 10:25,E,饮料,果蔬饮料
2.0,怡宝纯净水,2017/11/19 10:26,B,饮料,水
4.0,奥利奥原味芝士,2017/11/19 10:26,E,非饮料,饼干糕点
3.0,统一冰红茶,2017/11/19 10:28,B,饮料,茶饮料
1.0,好吃点小饼干,2017/11/19 10:29,C,非饮料,饼干糕点
2.5,伊利优酸乳,2017/11/19 10:29,C,饮料,乳制品
6.5,250ml红牛,2017/11/19 10:29,E,饮料,功能饮料
3.0,雪碧（500ml）,2017/11/19 10:30,B,饮料,碳酸饮料
3.0,统一冰红茶,2017/11/19 10:32,A,饮料,茶饮料
2.5,芬达330ml,2017/11/19 10:33,E,饮料,碳酸饮料
4.5,250ml燕塘红枣牛奶,2017/11/19 10:41,A,饮料,乳制品
4.5,500ml加多宝,2017/11/19 10:41,A,饮料,茶饮料
11.0,20g洽洽每日坚果,2017/11/19 10:41,C,非饮料,坚果炒货
6.0,秒充,2017/11/19 10:41,E,非饮料,其他
3.0,茉莉蜜茶,2017/11/19 10:42,D,饮料,茶饮料
5.0,王老吉（500ml）,2017/11/19 10:43,E,饮料,茶饮料
3.0,雪碧最新款,2017/11/19 10:46,B,饮料,碳酸饮料
2.5,伊利优酸乳,2017/11/19 10:47,D,饮料,乳制品
4.5,燕塘红枣牛奶,2017/11/19 10:51,C,饮料,乳制品
3.0,250ml维他柠檬茶,2017/11/19 10:51,E,饮料,茶饮料
3.5,统一冰红茶,2017/11/19 10:51,E,饮料,茶饮料
3.0,卫龙大面筋,2017/11/19 11:03,B,非饮料,肉干/豆制品/蛋
4.0,450ml美汁源果粒橙,2017/11/19 11:03,E,饮料,果蔬饮料
3.0,卫龙大面筋,2017/11/19 11:03,E,非饮料,肉干/豆制品/蛋
3.5,40g上好佳日式鱼果,2017/11/19 11:04,E,非饮料,膨化食品
3.5,雪碧,2017/11/19 11:04,E,饮料,碳酸饮料
2.5,怡宝纯净水,2017/11/19 11:04,E,饮料,水
4.0,145ml旺仔牛奶盒装,2017/11/19 11:05,C,饮料,乳制品
3.5,冰糖雪梨,2017/11/19 11:05,E,饮料,果蔬饮料
3.5,可口可乐330ml,2017/11/19 11:06,E,饮料,碳酸饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/19 11:07,A,非饮料,肉干/豆制品/蛋
6.5,430g泰奇八宝粥,2017/11/19 11:07,B,非饮料,方便速食
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/19 11:07,E,非饮料,肉干/豆制品/蛋
4.0,85g新麦潮北海道吐司,2017/11/19 11:07,E,非饮料,饼干糕点
1.5,香脆肠,2017/11/19 11:07,E,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/11/19 11:10,C,饮料,茶饮料
3.0,怡宝纯净水,2017/11/19 11:11,E,饮料,水
3.0,统一绿茶,2017/11/19 11:13,C,饮料,茶饮料
2.0,怡宝矿泉水,2017/11/19 11:14,A,饮料,水
1.0,香豆干,2017/11/19 11:14,D,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/11/19 11:17,B,饮料,茶饮料
2.0,10g卫龙亲嘴烧香辣味,2017/11/19 11:19,A,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/11/19 11:19,B,非饮料,肉干/豆制品/蛋
5.0,王老吉（500ml）,2017/11/19 11:19,E,饮料,茶饮料
3.0,果粒橙,2017/11/19 11:21,D,饮料,果蔬饮料
4.0,银鹭八宝粥,2017/11/19 11:24,E,饮料,方便速食
2.0,怡宝纯净水,2017/11/19 11:26,D,饮料,水
3.0,怡宝纯净水,2017/11/19 11:28,E,饮料,水
5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/11/19 11:31,A,非饮料,饼干糕点
3.0,250ml维他柠檬茶,2017/11/19 11:31,E,饮料,茶饮料
2.0,双汇玉米热狗肠,2017/11/19 11:31,E,非饮料,肉干/豆制品/蛋
4.5,王老吉（500ml）,2017/11/19 11:31,E,饮料,茶饮料
1.5,卫龙亲嘴烧红烧牛肉味,2017/11/19 11:31,E,非饮料,肉干/豆制品/蛋
5.0,营养快线,2017/11/19 11:33,C,饮料,乳制品
3.5,冰糖雪梨,2017/11/19 11:35,A,饮料,果蔬饮料
